,wine,wine_id,appellation,color,wine_type,regions,country,vintage,is_primeurs,score,confidence_index,journalist_count,avgPrcpFebruary,avgTempFebruary,avgPrcpMarch,avgTempMarch,avgPrcpApril,avgTempApril,avgPrcpMay,avgTempMay,avgPrcpJune,avgTempJune,avgPrcpJuly,avgTempJuly,avgPrcpAugust,avgTempAugust,avgPrcpSeptember,avgTempSeptember,avgPrcpOctober,avgTempOctober
106,"Paul Hobbs, Ulises Valdez Vineyard Chardonnay, White, Russian River Valley",113430,Russian River Valley,White,dry,California,Usa,2014,False,93.58,C+,4,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
107,"Paul Hobbs, Ross Station Estatechardonnay, White, Russian River Valley",113427,Russian River Valley,White,dry,California,Usa,2014,False,93.5,A+,4,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
108,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2014,False,93.37,C+,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
109,"Paul Hobbs, Ellen Lane Estate Vineyard Chardonnay, White, Russian River Valley",113418,Russian River Valley,White,dry,California,Usa,2014,False,93.16,B,5,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
110,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,2014,False,92.78,C+,4,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
111,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,2014,False,92.75,B,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
112,"Paul Hobbs, Chardonnay, White, Russian River Valley",113414,Russian River Valley,White,dry,California,Usa,2014,False,90.8,A,3,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
113,"Joseph Phelps Vineyards, Freestone Chardonnay, White, Sonoma Coast",89569,Sonoma Coast,White,dry,California,Usa,2014,False,90.65,B,4,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
114,"Marimar Estate, 'La Masia' Don Miguel Vineyard Chardonnay, White, Russian River Valley",101912,Russian River Valley,White,dry,California,Usa,2014,False,88.22,A+,3,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
115,"Aubert Wines, Sugar Shack Estate Chardonnay, White, Napa Valley",6875,Napa Valley,White,dry,California,Usa,2014,False,95.13,B+,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
116,"Aubert Wines, Hudson Vineyard Chardonnay, White, Carneros",148030,Carneros,White,dry,California,Usa,2014,False,94.91,B+,3,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
117,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,2014,False,92.88,A,5,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
118,"Domaine Serene, 'Dijon Clones - Cote Sud Vineyard' Chardonnay, White, Willamette Valley",65475,Willamette Valley,White,dry,Oregon,Usa,2014,False,93.03,B,4,0.4810659898477172,42,0.6331428571428606,49,0.18430939226519333,52,0.05984732824427485,60,0.04279411764705896,63,0.011870967741935492,72,0.0027999999999999943,72,0.0565562913907284,66,0.3469491525423732,59
119,"Kistler Vineyards, Hyde Vineyard Chardonnay, White, Carneros",91299,Carneros,White,dry,California,Usa,2014,False,92.29,B,3,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
120,"Favia, Linea' Sauvignon Blanc, White, Coombsville",72716,Coombsville,White,dry,California,Usa,2015,False,91.75,C,3,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65
122,"Kistler Vineyards, Les Noisetiers Chardonnay, White, Sonoma Coast",91301,Sonoma Coast,White,dry,California,Usa,2015,False,91.48,A,3,0.10969696969696896,67,0.004748858447488577,72,0.040706713780918766,71,0.0,71,0.015161290322580668,84,0.0016981132075471685,86,0.0,86,0.0,87,0.0,82
123,"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,2015,False,89.97,B,4,0.17696969696969636,56,0.0036529680365296846,57,0.10166077738515908,57,0.0,60,0.010967741935483869,65,0.00037735849056603793,69,0.0,69,0.0072103004291845406,68,0.0,65
124,"Kistler Vineyards, Hyde Vineyard Chardonnay, White, Carneros",91299,Carneros,White,dry,California,Usa,2010,False,94.76,C+,3,0.16090909090909086,60,0.09300925925925914,64,0.10587591240875924,64,0.07664921465968581,68,0.0,81,0.0,82,0.0,80,0.0,84,0.2454545454545453,73
125,"Newton Vineyard, Unfiltered Chardonnay, White, Napa Valley",109014,Napa Valley,White,dry,California,Usa,2012,False,89.62,C,4,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
126,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,2014,False,92.37,B,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
127,"Domaine Serene, 'Evenstad Reserve' Chardonnay, White, Dundee Hills",65476,Dundee Hills,White,dry,Oregon,Usa,2014,False,93.45,B,4,0.4810659898477172,42,0.6331428571428606,49,0.18430939226519333,52,0.05984732824427485,60,0.04279411764705896,63,0.011870967741935492,72,0.0027999999999999943,72,0.0565562913907284,66,0.3469491525423732,59
128,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,2013,False,91.86,B+,5,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
129,"Duckhorn Vineyards, Chardonnay, White, Napa Valley",68059,Napa Valley,White,dry,California,Usa,2014,False,89.12,A,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
130,"Kistler Vineyards, Les Noisetiers Chardonnay, White, Sonoma Coast",91301,Sonoma Coast,White,dry,California,Usa,2014,False,90.97,B+,3,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
131,"Kongsgaard, The Judge Chardonnay, White, Napa Valley",91591,Napa Valley,White,dry,California,Usa,2010,False,96.58,B,4,0.15484848484848493,50,0.1002777777777778,51,0.19445255474452566,53,0.04602094240837691,56,0.0,65,0.0,63,0.0,64,0.0,66,0.21664772727272646,60
132,"Newton Vineyard, Unfiltered Chardonnay, White, Napa Valley",109014,Napa Valley,White,dry,California,Usa,2013,False,90.99,B,3,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
133,"Domaine Serene, Clos Du Soleil Vineyard Chardonnay, White, Dundee Hills",65489,Dundee Hills,White,dry,Oregon,Usa,2014,False,91.68,B+,3,0.4810659898477172,42,0.6331428571428606,49,0.18430939226519333,52,0.05984732824427485,60,0.04279411764705896,63,0.011870967741935492,72,0.0027999999999999943,72,0.0565562913907284,66,0.3469491525423732,59
134,"Favia, Linea' Sauvignon Blanc, White, Coombsville",72716,Coombsville,White,dry,California,Usa,2014,False,91.91,B,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
135,"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,2013,False,89.38,A,7,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
136,"Marimar Estate, Don Miguel Vineyard Albarino, White, Russian River Valley",101916,Russian River Valley,White,dry,California,Usa,2013,False,88.7,B,3,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
137,"Charles Krug Peter Mondavi Family, Sauvignon Blanc, White, St Helena",31803,St Helena,White,dry,California,Usa,2013,False,86.92,C+,4,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
138,"Trefethen Family Vineyards, Chardonnay, White, Oak Knoll District",136480,Oak Knoll District,White,dry,California,Usa,2013,False,93.93,C,3,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
139,"Paul Hobbs, Chardonnay, White, Russian River Valley",113414,Russian River Valley,White,dry,California,Usa,2012,False,93.16,C,5,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75
140,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,2012,False,92.99,C+,7,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75
141,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,2013,False,89.61,B,3,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
142,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,2014,False,87.19,C,4,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
143,"O'Shaughnessy Estate Winery, Chardonnay, White, Oakville",110037,Oakville,White,dry,California,Usa,2014,False,89.22,C,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
144,"Marimar Estate, 'Acero' Don Miguel Vineyard Chardonnay, White, Russian River Valley",101910,Russian River Valley,White,dry,California,Usa,2014,False,89.54,B,3,0.3921319796954332,62,0.2008163265306116,70,0.05154696132596679,72,0.0,79,0.0,83,0.0,84,0.0012000000000000008,83,0.01192052980132451,83,0.01728813559322031,80
145,"Marimar Estate, 'La Masia' Don Miguel Vineyard Chardonnay, White, Russian River Valley",101912,Russian River Valley,White,dry,California,Usa,2013,False,88.19,B,5,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
146,"Stag'S Leap Wine Cellars, Karia Chardonnay, White, Napa Valley",129796,Napa Valley,White,dry,California,Usa,2014,False,88.33,B,4,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
147,"Domaine Serene, Etoile Vineyard Chardonnay, White, Dundee Hills",65490,Dundee Hills,White,dry,Oregon,Usa,2013,False,92.4,B,5,0.1314705882352937,43,0.16950819672131148,47,0.18438271604938267,51,0.1710144927536229,58,0.04983606557377057,63,0.0,70,0.07499999999999972,70,0.4896078431372543,64,0.08132686084142404,51
148,"Ridge Vineyards, Monte Bello Chardonnay, White, Santa Cruz Mountains",120785,Santa Cruz Mountains,White,dry,California,Usa,2006,False,95.05,B,5,0.09857142857142856,52,0.3545161290322581,49,0.2333333333333333,54,0.025161290322580646,59,0.0,62,0.0,65,0.0,62,0.0,61,0.004516129032258065,59
149,"Araujo Estate, Eisele Vineyard Sauvignon Blanc, White, Napa Valley",5551,Napa Valley,White,dry,California,Usa,2014,False,92.32,C,5,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
150,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,2013,False,93.22,C+,3,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
151,"Domaine Serene, 'Evenstad Reserve' Chardonnay, White, Dundee Hills",65476,Dundee Hills,White,dry,Oregon,Usa,2013,False,91.93,B,4,0.1314705882352937,43,0.16950819672131148,47,0.18438271604938267,51,0.1710144927536229,58,0.04983606557377057,63,0.0,70,0.07499999999999972,70,0.4896078431372543,64,0.08132686084142404,51
152,"Domaine Serene, Clos Du Soleil Vineyard Chardonnay, White, Dundee Hills",65489,Dundee Hills,White,dry,Oregon,Usa,2013,False,91.14,B,3,0.1314705882352937,43,0.16950819672131148,47,0.18438271604938267,51,0.1710144927536229,58,0.04983606557377057,63,0.0,70,0.07499999999999972,70,0.4896078431372543,64,0.08132686084142404,51
154,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,2013,False,95.08,B+,5,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
155,"Aubert Wines, Larry Hyde & Sons Vineyard Chardonnay, White, Carneros",6880,Carneros,White,dry,California,Usa,2012,False,93.94,A,4,0.08986111111111104,63,0.4068831168831163,60,0.2988888888888884,67,0.011688311688311692,75,0.004698795180722894,81,0.0,82,0.0,85,0.0,84,0.06733333333333306,75
156,"Screaming Eagle, Sauvignon Blanc, White, Oakville",125714,Oakville,White,dry,California,Usa,2013,False,90.19,C+,3,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
157,"Domaine Serene, Clos Du Soleil Vineyard Chardonnay, White, Dundee Hills",65489,Dundee Hills,White,dry,Oregon,Usa,2012,False,92.4,A+,3,0.2529166666666665,42,0.7704545454545452,43,0.21777777777777774,51,0.2411688311688314,55,0.10915662650602398,59,0.005208333333333335,66,0.0,69,0.0038414634146341454,64,0.2626666666666656,54
158,"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,2014,False,92.49,A,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
159,"Alpha Omega, Chardonnay, White, Napa Valley",3221,Napa Valley,White,dry,California,Usa,2012,False,89.95,B,4,0.09562500000000003,50,0.5148701298701301,50,0.3961111111111117,56,0.0,61,0.002891566265060241,63,0.0,65,0.0,65,0.0,62,0.07133333333333326,63
160,"Domaine Serene, 'Evenstad Reserve' Chardonnay, White, Dundee Hills",65476,Dundee Hills,White,dry,Oregon,Usa,2012,False,92.67,B+,5,0.2529166666666665,42,0.7704545454545452,43,0.21777777777777774,51,0.2411688311688314,55,0.10915662650602398,59,0.005208333333333335,66,0.0,69,0.0038414634146341454,64,0.2626666666666656,54
161,"Domaine Serene, 'Dijon Clones - Cote Sud Vineyard' Chardonnay, White, Willamette Valley",65475,Willamette Valley,White,dry,Oregon,Usa,2013,False,90.82,A+,3,0.1314705882352937,43,0.16950819672131148,47,0.18438271604938267,51,0.1710144927536229,58,0.04983606557377057,63,0.0,70,0.07499999999999972,70,0.4896078431372543,64,0.08132686084142404,51
162,"Peter Michael Winery, Point Rouge Chardonnay, White, Sonoma County",114834,Sonoma County,White,dry,California,Usa,2013,False,95.62,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
163,"Paul Hobbs, Ulises Valdez Vineyard Chardonnay, White, Russian River Valley",113430,Russian River Valley,White,dry,California,Usa,2013,False,93.9,B,3,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
164,"Martinelli, Zio Tony Ranch Chardonnay, White, Russian River Valley",102677,Russian River Valley,White,dry,California,Usa,2013,False,93.2,B,3,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
165,"Ridge Vineyards, Monte Bello Chardonnay, White, Santa Cruz Mountains",120785,Santa Cruz Mountains,White,dry,California,Usa,2012,False,92.9,B+,5,0.07493055555555556,52,0.42071428571428576,53,0.5,56,0.004675324675324676,59,0.013734939759036145,62,0.0008333333333333332,63,0.0,64,0.000731707317073171,62,0.02083333333333329,62
166,"Paul Hobbs, Ross Station Estatechardonnay, White, Russian River Valley",113427,Russian River Valley,White,dry,California,Usa,2013,False,92.22,B,4,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
167,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,2013,False,91.02,B+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
168,"Freemark Abbey, Chardonnay, White, Napa Valley",76832,Napa Valley,White,dry,California,Usa,2014,False,89.84,A+,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
169,"Beringer Vineyards, 'Luminus' Chardonnay, White, Oak Knoll District",10973,Oak Knoll District,White,dry,California,Usa,2014,False,89.28,B,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
170,"Beringer Vineyards, Chardonnay, White, Napa Valley",10992,Napa Valley,White,dry,California,Usa,2014,False,87.73,B+,3,0.4862436548223381,51,0.1779183673469391,57,0.13856353591160284,59,0.0,63,0.0,65,0.0,68,0.002,67,0.013973509933774872,66,0.03322033898305075,64
171,"Kongsgaard, The Judge Chardonnay, White, Napa Valley",91591,Napa Valley,White,dry,California,Usa,2013,False,97.94,B,3,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
172,"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,2013,False,95.07,A,3,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
173,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,2013,False,92.52,B,6,0.020147058823529386,49,0.033934426229508166,54,0.06555555555555563,60,0.007536231884057966,62,0.03311475409836065,65,0.0,65,0.0,66,0.03941176470588239,66,0.0,59
174,"Paul Hobbs, Edward James Estate Chardonnay, White, Russian River Valley",113417,Russian River Valley,White,dry,California,Usa,2013,False,92.1,B,4,0.02911764705882355,64,0.025901639344262248,67,0.05388888888888889,75,0.008695652173913042,77,0.029508196721311487,82,0.0,85,0.0,83,0.025294117647058814,82,0.0,76
